"AREACODE","AREANAME","COUNTRY","PROVINCE","CITY","CANTON"
"430821","湖南省张家界市慈利县","中华人民共和国","湖南省","张家界市","慈利县"
"430822","湖南省张家界市桑植县","中华人民共和国","湖南省","张家界市","桑植县"
"430921","湖南省益阳市南县","中华人民共和国","湖南省","益阳市","南县"
"430923","湖南省益阳市安化县","中华人民共和国","湖南省","益阳市","安化县"
"430981","湖南省益阳市沅江市","中华人民共和国","湖南省","益阳市","沅江市"
"431021","湖南省郴州市桂阳县","中华人民共和国","湖南省","郴州市","桂阳县"
"431023","湖南省郴州市永兴县","中华人民共和国","湖南省","郴州市","永兴县"
"431026","湖南省郴州市汝城县","中华人民共和国","湖南省","郴州市","汝城县"
"431027","湖南省郴州市桂东县","中华人民共和国","湖南省","郴州市","桂东县"
"431103","湖南省永州市冷水滩区","中华人民共和国","湖南省","永州市","冷水滩区"
"431121","湖南省永州市祁阳县","中华人民共和国","湖南省","永州市","祁阳县"
"431123","湖南省永州市双牌县","中华人民共和国","湖南省","永州市","双牌县"
"431124","湖南省永州市道县","中华人民共和国","湖南省","永州市","道县"
"431126","湖南省永州市宁远县","中华人民共和国","湖南省","永州市","宁远县"
"431127","湖南省永州市蓝山县","中华人民共和国","湖南省","永州市","蓝山县"
"431129","湖南省永州市江华瑶族自治县","中华人民共和国","湖南省","永州市","江华瑶族自治县"
"431200","湖南省怀化市","中华人民共和国","湖南省","怀化市",""
"431221","湖南省怀化市中方县","中华人民共和国","湖南省","怀化市","中方县"
"431222","湖南省怀化市沅陵县","中华人民共和国","湖南省","怀化市","沅陵县"
"431224","湖南省怀化市溆浦县","中华人民共和国","湖南省","怀化市","溆浦县"
"431225","湖南省怀化市会同县","中华人民共和国","湖南省","怀化市","会同县"
"431227","湖南省怀化市新晃侗族自治县","中华人民共和国","湖南省","怀化市","新晃侗族自治县"
"431229","湖南省怀化市靖州苗族侗族自治县","中华人民共和国","湖南省","怀化市","靖州苗族侗族自治县"
"431230","湖南省怀化市通道侗族自治县","中华人民共和国","湖南省","怀化市","通道侗族自治县"
"431300","湖南省娄底市","中华人民共和国","湖南省","娄底市",""
"431302","湖南省娄底市娄星区","中华人民共和国","湖南省","娄底市","娄星区"
"431322","湖南省娄底市新化县","中华人民共和国","湖南省","娄底市","新化县"
"431381","湖南省娄底市冷水江市","中华人民共和国","湖南省","娄底市","冷水江市"
"433100","湖南省湘西土家族苗族自治州","中华人民共和国","湖南省","湘西土家族苗族自治州",""
"433122","湖南省湘西土家族苗族自治州泸溪县","中华人民共和国","湖南省","湘西土家族苗族自治州","泸溪县"
"433123","湖南省湘西土家族苗族自治州凤凰县","中华人民共和国","湖南省","湘西土家族苗族自治州","凤凰县"
"433125","湖南省湘西土家族苗族自治州保靖县","中华人民共和国","湖南省","湘西土家族苗族自治州","保靖县"
"433127","湖南省湘西土家族苗族自治州永顺县","中华人民共和国","湖南省","湘西土家族苗族自治州","永顺县"
"433130","湖南省湘西土家族苗族自治州龙山县","中华人民共和国","湖南省","湘西土家族苗族自治州","龙山县"
"440000","广东省","中华人民共和国","广东省","",""
"440103","广东省广州市荔湾区","中华人民共和国","广东省","广州市","荔湾区"
"440105","广东省广州市海珠区","中华人民共和国","广东省","广州市","海珠区"
"440106","广东省广州市天河区","中华人民共和国","广东省","广州市","天河区"
"440112","广东省广州市黄埔区","中华人民共和国","广东省","广州市","黄埔区"
"440113","广东省广州市番禺区","中华人民共和国","广东省","广州市","番禺区"
"440115","广东省广州市南沙区","中华人民共和国","广东省","广州市","南沙区"
"440116","广东省广州市萝岗区","中华人民共和国","广东省","广州市","萝岗区"
"440184","广东省广州市从化市","中华人民共和国","广东省","广州市","从化市"
"440200","广东省韶关市","中华人民共和国","广东省","韶关市",""
"440203","广东省韶关市武江区","中华人民共和国","广东省","韶关市","武江区"
"440205","广东省韶关市曲江区","中华人民共和国","广东省","韶关市","曲江区"
"440222","广东省韶关市始兴县","中华人民共和国","广东省","韶关市","始兴县"
"440232","广东省韶关市乳源瑶族自治县","中华人民共和国","广东省","韶关市","乳源瑶族自治县"
"440282","广东省韶关市南雄市","中华人民共和国","广东省","韶关市","南雄市"
"440303","广东省深圳市罗湖区","中华人民共和国","广东省","深圳市","罗湖区"
"440306","广东省深圳市宝安区","中华人民共和国","广东省","深圳市","宝安区"
"440308","广东省深圳市盐田区","中华人民共和国","广东省","深圳市","盐田区"
"440311","广东省深圳市龙华新区","中华人民共和国","广东省","深圳市","龙华新区"
"440400","广东省珠海市","中华人民共和国","广东省","珠海市",""
"440402","广东省珠海市香洲区","中华人民共和国","广东省","珠海市","香洲区"
"440406","广东省珠海市高新技术产业开发区","中华人民共和国","广东省","珠海市","高新技术产业开发区"
"440500","广东省汕头市","中华人民共和国","广东省","汕头市",""
"440511","广东省汕头市金平区","中华人民共和国","广东省","汕头市","金平区"
"440512","广东省汕头市濠江区","中华人民共和国","广东省","汕头市","濠江区"
"440515","广东省汕头市澄海区","中华人民共和国","广东省","汕头市","澄海区"
"440600","广东省佛山市","中华人民共和国","广东省","佛山市",""
"440606","广东省佛山市顺德区","中华人民共和国","广东省","佛山市","顺德区"
"440608","广东省佛山市高明区","中华人民共和国","广东省","佛山市","高明区"
"440705","广东省江门市新会区","中华人民共和国","广东省","江门市","新会区"
"440781","广东省江门市台山市","中华人民共和国","广东省","江门市","台山市"
"440800","广东省湛江市","中华人民共和国","广东省","湛江市",""
"440802","广东省湛江市赤坎区","中华人民共和国","广东省","湛江市","赤坎区"
"440811","广东省湛江市麻章区","中华人民共和国","广东省","湛江市","麻章区"
"440825","广东省湛江市徐闻县","中华人民共和国","广东省","湛江市","徐闻县"
"440883","广东省湛江市吴川市","中华人民共和国","广东省","湛江市","吴川市"
"440900","广东省茂名市","中华人民共和国","广东省","茂名市",""
"440904","广东省茂名市电白区","中华人民共和国","广东省","茂名市","电白区"
"440983","广东省茂名市信宜市","中华人民共和国","广东省","茂名市","信宜市"
"441202","广东省肇庆市端州区","中华人民共和国","广东省","肇庆市","端州区"
"441205","广东省肇庆市肇庆新区","中华人民共和国","广东省","肇庆市","肇庆新区"
"441225","广东省肇庆市封开县","中华人民共和国","广东省","肇庆市","封开县"
"441283","广东省肇庆市高要市","中华人民共和国","广东省","肇庆市","高要市"
"441300","广东省惠州市","中华人民共和国","广东省","惠州市",""
"441304","广东省惠州市大亚湾区","中华人民共和国","广东省","惠州市","大亚湾区"
"441323","广东省惠州市惠东县","中华人民共和国","广东省","惠州市","惠东县"
"441400","广东省梅州市","中华人民共和国","广东省","梅州市",""
"441402","广东省梅州市梅江区","中华人民共和国","广东省","梅州市","梅江区"
"441424","广东省梅州市五华县","中华人民共和国","广东省","梅州市","五华县"
"441426","广东省梅州市平远县","中华人民共和国","广东省","梅州市","平远县"
"441502","广东省汕尾市城区","中华人民共和国","广东省","汕尾市","城区"
"441523","广东省汕尾市陆河县","中华人民共和国","广东省","汕尾市","陆河县"
"441583","广东省汕尾市华侨管理区","中华人民共和国","广东省","汕尾市","华侨管理区"
"441600","广东省河源市","中华人民共和国","广东省","河源市",""
"441622","广东省河源市龙川县","中华人民共和国","广东省","河源市","龙川县"
"441624","广东省河源市和平县","中华人民共和国","广东省","河源市","和平县"
"441700","广东省阳江市","中华人民共和国","广东省","阳江市",""
"441723","广东省阳江市阳东县","中华人民共和国","广东省","阳江市","阳东县"
"441781","广东省阳江市阳春市","中华人民共和国","广东省","阳江市","阳春市"
"441803","广东省清远市清新区","中华人民共和国","广东省","清远市","清新区"
"441825","广东省清远市连山壮族瑶族自治县","中华人民共和国","广东省","清远市","连山壮族瑶族自治县"
"441882","广东省清远市连州市","中华人民共和国","广东省","清远市","连州市"
"441902","广东省东莞市莞城区","中华人民共和国","广东省","东莞市","莞城区"
"441904","广东省东莞市东城区","中华人民共和国","广东省","东莞市","东城区"
"441907","广东省东莞市虎门镇","中华人民共和国","广东省","东莞市","虎门镇"
"441909","广东省东莞市常平镇","中华人民共和国","广东省","东莞市","常平镇"
"441912","广东省东莞市塘厦镇","中华人民共和国","广东省","东莞市","塘厦镇"
